term,estimate,std.error
R1_K[3],0.203560531593589,0.0113662924606403
mu0_true,0.129776528977679,0.0645301854057718
sigma0,0.497152169251208,0.0431257781882028
beta,1.16931544620528,0.0170055339260321
R1_K[1],1.01665715420329,0.0227799138055104
R1_K[2],0.327103839146059,0.0207586416281018
R1_K[3],0.206279545280606,0.0122712799308704
mu0_true,0.201441168999913,0.0644734681335277
sigma0,0.502614530958264,0.0438596321816414
beta,1.19066053498448,0.0180382737419003
R1_K[1],1.00195541118696,0.0215051300114436
R1_K[2],0.279559398373612,0.0206677339702635
R1_K[3],0.192515999006125,0.0115200691668535
mu0_true,0.251158894278955,0.0680101702669192
sigma0,0.473307757274999,0.0445253040953829
beta,1.2255621489627,0.0199159201572057
R1_K[1],0.981016541857433,0.0244188481793446
R1_K[2],0.283339897675187,0.0220852842759953
R1_K[3],0.175180211423248,0.0106950819309708
mu0_true,0.352862654081229,0.0587337708195015
sigma0,0.52474143358865,0.0414963031694355
beta,1.19031242423467,0.016104856071483
R1_K[1],1.00782412411044,0.0199126555837565
R1_K[2],0.314894382998008,0.0184532764645201
R1_K[3],0.189731503798277,0.0120119043655458
mu0_true,0.178097490858755,0.072357755748673
sigma0,0.442044451818025,0.0384764872749246
beta,1.17768227420595,0.0184127946202678
R1_K[1],1.04521047562537,0.0245919690135919
R1_K[2],0.300386980727872,0.0216443220656225
R1_K[3],0.216498623446432,0.0138511880965387
mu0_true,0.204099803947323,0.0631156969806216
sigma0,0.513431492652969,0.0397127476649051
beta,1.23961201859548,0.0171431213749963
R1_K[1],0.940311100804687,0.0186003305683523
R1_K[2],0.318657711495633,0.0178524573978252
R1_K[3],0.190539303594412,0.0108827545412075
mu0_true,0.224106064275674,0.063303038245875
sigma0,0.505173101061347,0.0404742348940229
beta,1.2005978382693,0.016189123417122
R1_K[1],0.999813297493843,0.0184992560786566
R1_K[2],0.293301280828573,0.0183809154839973
R1_K[3],0.187247305601157,0.0119177604704547
mu0_true,0.119958706242516,0.0606037039965982
sigma0,0.453236076127911,0.0401064479303909
beta,1.17658806900183,0.0176130979104823
R1_K[1],0.999302757901189,0.0215606863205265
R1_K[2],0.30418370884779,0.0187153504370764
R1_K[3],0.206581157346053,0.0118774717041657
mu0_true,0.179527769884911,0.0615521395567187
sigma0,0.602634913971296,0.0508716781188941
beta,1.18297648258873,0.0190402749033477
R1_K[1],1.00123225340655,0.022100206793428
R1_K[2],0.285510759676504,0.0192721053573785
R1_K[3],0.20720876241679,0.0126901682083142
mu0_true,0.185205608227315,0.0720687509051276
sigma0,0.490076227551098,0.0395548015943214
beta,1.21640459124083,0.0182768217609725
R1_K[1],0.982040811644373,0.0225773310979306
R1_K[2],0.362066698233183,0.020650997438734
R1_K[3],0.199231835636264,0.0104583512647522
mu0_true,0.195702081450944,0.0582749899868698
sigma0,0.514752116758117,0.0423556250056143
beta,1.19762065166091,0.0178288189159485
R1_K[1],1.02742895338084,0.0224127423275015
R1_K[2],0.340109755122863,0.0207944770317819
R1_K[3],0.207479249462864,0.0117513194048605
mu0_true,0.163109944806866,0.0721393653320898
sigma0,0.509704859791064,0.0428413420425612
beta,1.19438414409376,0.0166119307891121
R1_K[1],1.00608255460702,0.0216370129343805
R1_K[2],0.302209629187081,0.0196895365389064
R1_K[3],0.200868878753447,0.0107269054734392
mu0_true,0.159838049874081,0.0646156175489286
sigma0,0.485379029488806,0.0367233033126029
beta,1.2043115632723,0.0167804691194221
R1_K[1],1.01089501231457,0.0204652351193639
R1_K[2],0.285496601955728,0.0212028452357175
R1_K[3],0.203590857338413,0.0113690417861316
mu0_true,0.171086623603591,0.0614390495088954
sigma0,0.477919955139699,0.0382486578840255
beta,1.19206137386931,0.0160445511271913
R1_K[1],1.00401390460885,0.0192676695409974
R1_K[2],0.285759431931721,0.0197873596324136
R1_K[3],0.205337190494628,0.0108578351174313
mu0_true,0.120892136004299,0.0648663060480603
sigma0,0.483533894430738,0.0387138927924745
beta,1.20929584289468,0.0182962279445904
R1_K[1],1.0100477613061,0.0229357753178954
R1_K[2],0.296081711386504,0.02180059838894
R1_K[3],0.206219174881483,0.0118887126297642
mu0_true,0.248739732630917,0.0712981204729986
sigma0,0.454089712422185,0.035127498216771
beta,1.1910863697424,0.0177054342115602
R1_K[1],1.00547739482435,0.022009775628591
R1_K[2],0.314472535545004,0.0201337772782686
R1_K[3],0.19529229194844,0.0116815666248124
mu0_true,0.113227439118768,0.0643468920103876
sigma0,0.460280193520332,0.0377010473951527
beta,1.21213568543301,0.0175049364402542
R1_K[1],0.97991685756443,0.0226940801384777
R1_K[2],0.318713166238238,0.0201250811789408
R1_K[3],0.213698268548191,0.011875242730246
mu0_true,0.201636095291648,0.0598982046950126
sigma0,0.527556941106948,0.0430812950194802
beta,1.19799418756751,0.01817569386342
R1_K[1],1.00235561708073,0.0220328767084697
R1_K[2],0.325121598690203,0.0200108571331728
R1_K[3],0.189546871489973,0.0120491240005784
mu0_true,0.224375011820302,0.0672379486116283
sigma0,0.486655650118563,0.0424787693518442
beta,1.19008708979293,0.0175620185917414
R1_K[1],1.02380193955718,0.0222937352504269
R1_K[2],0.329871560546956,0.0222641767108682
R1_K[3],0.21795901442579,0.0119172002905448
mu0_true,0.120376517486855,0.0700416543030895
sigma0,0.510880979819454,0.0413824032389155
beta,1.1804751430188,0.0193953408328439
R1_K[1],1.02629725994725,0.024805911656064
R1_K[2],0.294246782979743,0.0202327913073226
R1_K[3],0.199397672984328,0.0123696988935145
mu0_true,0.150600389831762,0.063509096287496
sigma0,0.498248383396654,0.0424318034448546
beta,1.19721258887191,0.0168745164544824
R1_K[1],0.982802235446906,0.0206072523813391
R1_K[2],0.256224552029573,0.0188814947660578
R1_K[3],0.189863993027804,0.0112974101163173
mu0_true,0.251058850366978,0.0663069763866657
sigma0,0.510660771205054,0.0414143307079867
beta,1.21605748410032,0.0173088552461926
R1_K[1],0.979001786401442,0.0237403640002512
R1_K[2],0.304444598731989,0.0188024665624487
R1_K[3],0.19828532362167,0.0111912110017485
mu0_true,0.181334400963494,0.0686627959890601
sigma0,0.575959831922015,0.044591962195518
beta,1.16642303262433,0.0173219858365014
R1_K[1],1.03629641701797,0.0220532708382501
R1_K[2],0.301990012870811,0.0229689994529323
R1_K[3],0.195533982787256,0.0133536976254365
mu0_true,0.176515584909459,0.0767599499936822
sigma0,0.474056454565562,0.0391430567023336
beta,1.21852294054358,0.017884929443025
R1_K[1],1.01521007738745,0.0217658263016623
R1_K[2],0.292620579421237,0.0182870295159199
R1_K[3],0.192150133146015,0.0123218086753809
mu0_true,0.244168934097578,0.0671162953930146
sigma0,0.455378645064555,0.0379610663421084
beta,1.19870414818387,0.0200756158340273
R1_K[1],0.991964941865816,0.0247763528762293
R1_K[2],0.278870980289657,0.0214177799630364
R1_K[3],0.203515414466942,0.0129563537858969
mu0_true,0.218790967477725,0.0681909114939183
sigma0,0.487780960890813,0.0438959454951919
beta,1.19221680441055,0.018744875662482
R1_K[1],1.03172129087733,0.0243550992437188
R1_K[2],0.297172633377705,0.0213844793730732
R1_K[3],0.208119747489538,0.0122747900618074
mu0_true,0.245438416285573,0.0678949661076182
sigma0,0.467608471537098,0.0392673888147702
beta,1.21995477458441,0.0190224780768299
R1_K[1],1.00172778069092,0.0236111604570552
R1_K[2],0.296074807952522,0.0220874922411846
R1_K[3],0.211294746332941,0.01147105249742
mu0_true,0.218132749770852,0.0615963778577686
sigma0,0.520495037408599,0.043705752823884
beta,1.20737905879311,0.0181181484143875
R1_K[1],0.997195348919526,0.0226983424388367
R1_K[2],0.30376628392971,0.0154115480712717
R1_K[3],0.191992506517768,0.0121544309867369
mu0_true,0.204959898566472,0.0660946681211774
sigma0,0.537173905256306,0.0424216842732475
beta,1.2208771775851,0.0179258148541901
R1_K[1],0.978170523886926,0.020723685107
R1_K[2],0.293761629446915,0.0205380697240193
R1_K[3],0.186512578975985,0.0113776027169108
mu0_true,0.302502514678194,0.0715354630985483
sigma0,0.425561498456071,0.0363349819837921
beta,1.21022692876439,0.0180041767935199
R1_K[1],1.02588673453849,0.0217879766308146
R1_K[2],0.33247878802984,0.0166240889478956
R1_K[3],0.201190354214771,0.0122485994994694
mu0_true,0.0742013667706956,0.0571025023070859
sigma0,0.478935088065159,0.0390800249897748
beta,1.20199774205136,0.0173479629152724
R1_K[1],0.973206564629311,0.0196379623221408
R1_K[2],0.299243865361066,0.0182863675474829
R1_K[3],0.183872803282435,0.0112450817098999
mu0_true,0.173770877226763,0.0608608304360076
sigma0,0.538793268098575,0.0418096666204446
beta,1.19885325707226,0.0186294108956912
R1_K[1],1.0140169056281,0.0222399459843972
R1_K[2],0.290811831011541,0.0199377641942233
R1_K[3],0.193281124124057,0.0122697718071616
mu0_true,0.215661859235523,0.0671501474464749
sigma0,0.417188523855224,0.0355473459929668
beta,1.19356654414252,0.0185414527900396
R1_K[1],1.03298619025287,0.0228089887160807
R1_K[2],0.295043840434396,0.0197379072364679
R1_K[3],0.217067131149062,0.0130661847113773
mu0_true,0.193150075804721,0.0604444608393011
sigma0,0.547523729818053,0.0451299170342913
beta,1.18228337069938,0.0192956913281915
R1_K[1],1.0328330953772,0.0237628460534412
R1_K[2],0.285278289646428,0.0212238905049388
R1_K[3],0.205873116418125,0.0123934826923499
mu0_true,0.199851614718047,0.0761239119314618
sigma0,0.496516056693243,0.044978331883413
beta,1.19311154057361,0.0173731764489406
R1_K[1],1.04050025522807,0.0216775417113269
R1_K[2],0.281353758984714,0.0193552351257609
R1_K[3],0.193173167076836,0.0122222046187249
mu0_true,0.167407210374741,0.0649934546421759
sigma0,0.563630791296968,0.046157123571431
beta,1.17610381962592,0.0172181094315771
R1_K[1],1.00418746460915,0.021428455035193
R1_K[2],0.349248900351091,0.022130079667396
R1_K[3],0.189673557418751,0.0121082800947659
mu0_true,0.194136361866883,0.0732586913574175
sigma0,0.531382793610023,0.039964491672134
beta,1.19631370003027,0.0172508095621352
R1_K[1],0.996275837195789,0.0215745297254611
R1_K[2],0.271727214369141,0.0193884530953924
R1_K[3],0.217081455971938,0.012368655963071
mu0_true,0.199922439706482,0.0699107618458209
sigma0,0.471128349975353,0.0391809994868944
beta,1.20848759237508,0.0170586326547859
R1_K[1],0.989352509256939,0.0206000388050891
R1_K[2],0.290031815475643,0.0187269769371103
R1_K[3],0.205140150783827,0.0118506290525744
mu0_true,0.119988344988962,0.0659611144119391
sigma0,0.554654039086934,0.0463764168783696
beta,1.19048992109307,0.0171771643339498
R1_K[1],1.03020169122681,0.0245485325440978
R1_K[2],0.318627719070794,0.021518402618236
R1_K[3],0.231775490895443,0.0139166200167978
mu0_true,0.192589412254783,0.0721870361333218
sigma0,0.511260190822496,0.0436873477736989
beta,1.20943130066564,0.0211638281798309
R1_K[1],0.975134734789434,0.0250383527169723
R1_K[2],0.310851966083525,0.019018135901425
R1_K[3],0.207760746603984,0.0137220349654061
mu0_true,0.290080126245722,0.0715443242203634
sigma0,0.540941715265533,0.0449081686193069
beta,1.20718621741042,0.017402335231478
R1_K[1],1.00214921719743,0.0223515785363494
R1_K[2],0.298663125923419,0.0196726676762381
R1_K[3],0.203627417087233,0.0115314833793101
mu0_true,0.172516086149618,0.0726767335679457
sigma0,0.550894132109066,0.0446135062902751
beta,1.1914358279509,0.017096474963414
R1_K[1],1.01915154414984,0.0219398700155583
R1_K[2],0.263094632778578,0.0178146271027421
R1_K[3],0.206843043444093,0.0117981762551035
mu0_true,0.224655702874211,0.067221831995436
sigma0,0.51014567740484,0.0434621072456215
beta,1.23250252663943,0.018884576279127
R1_K[1],0.972133375098543,0.0212427241463587
R1_K[2],0.327859473409638,0.019444091660158
R1_K[3],0.211196208067718,0.0117113941464084
mu0_true,0.262648675117581,0.0674638100243219
sigma0,0.462126466459415,0.0388597227871047
beta,1.2058864318737,0.016755864641236
R1_K[1],0.993600057816917,0.0211540634313108
R1_K[2],0.310226498674695,0.0182640644294348
R1_K[3],0.191576879964029,0.0109456129386948
mu0_true,0.113267752357029,0.0619654678005058
sigma0,0.510898215462794,0.0433802355838471
beta,1.17015974293897,0.018873272537851
R1_K[1],1.01942035250511,0.0249968486452914
R1_K[2],0.308531949177921,0.0221514749629408
R1_K[3],0.191856200062923,0.012327620854814
mu0_true,0.174319680675563,0.0722714362820063
sigma0,0.541423194639705,0.039452952157383
beta,1.18156875647346,0.0151189103998995
R1_K[1],1.01466385435614,0.0197546347221371
R1_K[2],0.31516441690608,0.0192719755377293
R1_K[3],0.202818112540411,0.0113748817782943
mu0_true,0.222988450764104,0.0644493057043428
sigma0,0.489668941724642,0.0412556519814674
beta,1.18134446028997,0.0165912193377596
R1_K[1],1.02686226013381,0.0207772851269699
R1_K[2],0.291643526907867,0.0188187775046897
R1_K[3],0.218273498985265,0.0112849976628055
mu0_true,0.0648702468874599,0.0626275612426497
sigma0,0.450916181308011,0.0391157346386049
beta,1.18016881779521,0.0174791289784464
R1_K[1],0.992523930934949,0.0224282261361119
R1_K[2],0.301753790170972,0.0179502193075613
R1_K[3],0.186287600806186,0.0127726971497078
mu0_true,0.19484012449708,0.0644751381390119
sigma0,0.510414374816313,0.0430491912701606
beta,1.19232062581258,0.019373515199428
R1_K[1],1.0080948762323,0.0236878614560293
R1_K[2],0.304890303502871,0.0227689527288617
R1_K[3],0.187956857218159,0.0127660575479492
mu0_true,0.322815158466535,0.0662018053972816
sigma0,0.532399273761128,0.0414417099377284
beta,1.21787361018393,0.0170120474309303
R1_K[1],0.971440408398369,0.0200582800257992
R1_K[2],0.305412826313119,0.0193173557672491
R1_K[3],0.221540866682082,0.012247757310426
mu0_true,0.123962799917613,0.064417697849943
sigma0,0.50553838444538,0.0412856439951996
beta,1.17976363398785,0.0173738480835618
R1_K[1],1.01152796040547,0.0205924364297446
R1_K[2],0.29324442773997,0.0189976573445093
R1_K[3],0.188393224299697,0.0132430736367028
mu0_true,0.1875888215112,0.0706535639434828
sigma0,0.577244064512076,0.0485277722596646
beta,1.17385034941356,0.0163623599658967
R1_K[1],1.00507608991067,0.0194313640040265
R1_K[2],0.323654532749378,0.0183836533365066
R1_K[3],0.200534896998615,0.0117779516077968
mu0_true,0.167501423661339,0.0771043970653734
sigma0,0.493685388305927,0.0424464790149401
beta,1.18592081060963,0.0157593477949496
R1_K[1],0.996691431257372,0.0196640523657926
R1_K[2],0.303420044689768,0.0184890707030781
R1_K[3],0.214954296246516,0.0120691435287824
mu0_true,0.130746712062893,0.0647483479502074
sigma0,0.516450597504659,0.0460881411359927
beta,1.19117250522112,0.0192707271746576
R1_K[1],1.01248728015601,0.0231557369928799
R1_K[2],0.308630304873894,0.0209324511411147
R1_K[3],0.211093614086275,0.0128283445780474
mu0_true,0.137261399347405,0.0664671544425389
sigma0,0.494094946082435,0.0451504750012485
beta,1.19399703228914,0.0191790883690009
R1_K[1],0.995567361685255,0.0230914156977111
R1_K[2],0.282559374029312,0.0213457015458982
R1_K[3],0.213342382497387,0.0122047651341902
mu0_true,0.119036006129433,0.0713355404473155
sigma0,0.541726145766254,0.0411526817753094
beta,1.2113489790645,0.0179444863859711
R1_K[1],1.0025281114287,0.0219223893120613
R1_K[2],0.284624158974369,0.019588507791543
R1_K[3],0.194087580836575,0.0115224334628842
mu0_true,0.253633125634739,0.0722652898706553
sigma0,0.535066125810712,0.0435817729606184
beta,1.17182359466375,0.0196880613533219
R1_K[1],1.01404176377209,0.0233365385457969
R1_K[2],0.296993312867068,0.0199060715881199
R1_K[3],0.201055383486825,0.011820924317662
mu0_true,0.208152434604984,0.0712011226885411
sigma0,0.430085139865625,0.0357041810431687
beta,1.22356299788477,0.0168858356994595
R1_K[1],0.963543275291833,0.0180831570725866
R1_K[2],0.296987133209273,0.018500881378586
R1_K[3],0.203020421461745,0.0111482727971881
mu0_true,0.167606477141494,0.0614033226146498
sigma0,0.536919149588603,0.0418602304045185
beta,1.21946147911869,0.0157151834006721
R1_K[1],0.967438952634732,0.0170020542764494
R1_K[2],0.324986665622519,0.0185981246361622
R1_K[3],0.203532647597068,0.0116170957780104
mu0_true,0.0798412227956058,0.0693049939545983
sigma0,0.554260490676875,0.0407818131057678
beta,1.21045844920627,0.0181371307430781
R1_K[1],0.969846626383809,0.021160337586437
R1_K[2],0.293549065766285,0.0177200808074934
R1_K[3],0.185072962910779,0.0119185284284784
mu0_true,0.255327666068075,0.0668185990206059
sigma0,0.572422691324194,0.047588653407797
beta,1.18794602654751,0.0164155647203486
R1_K[1],0.969414514259395,0.018416720728874
R1_K[2],0.330123701872525,0.0204405643734096
R1_K[3],0.202845626137402,0.00986798865321503
mu0_true,0.165693758668989,0.0692058562352408
sigma0,0.482005486971018,0.0397491370739408
beta,1.21145371024649,0.0181353353833983
R1_K[1],0.997243489782003,0.0219233774256375
R1_K[2],0.312574578832221,0.0186461938823786
R1_K[3],0.177956583209438,0.0107987065388111
mu0_true,0.192073558725201,0.0607879601265904
sigma0,0.506705668447734,0.042520474151606
beta,1.2281138770203,0.0186413665905699
R1_K[1],0.98184804464114,0.0206517003701639
R1_K[2],0.276203065392807,0.0182519217355288
R1_K[3],0.200098302505861,0.0120862047473675
mu0_true,0.264815276721742,0.0706067052546841
sigma0,0.534503090140873,0.0475860543712818
beta,1.17723928134916,0.0168096248951134
R1_K[1],1.00276240620848,0.0215780615002576
R1_K[2],0.276439107784935,0.0190131064272765
R1_K[3],0.19185436844899,0.0130154048067677
mu0_true,0.281579110642656,0.0639013774697749
sigma0,0.47701522422315,0.040477178653755
beta,1.21473676465382,0.0194331009019451
R1_K[1],0.999246048736309,0.022237171805312
R1_K[2],0.305891285849907,0.0214817109624495
R1_K[3],0.194108141545964,0.0122682561060477
mu0_true,0.21925501252804,0.0676197869542218
sigma0,0.502301094051168,0.0457247282586949
beta,1.2164155701957,0.0187989370180045
R1_K[1],1.00799755582905,0.0220288670814235
R1_K[2],0.282053583431004,0.0202789194944744
R1_K[3],0.202729456662598,0.0124439606416451
mu0_true,0.246713096439277,0.0648455793375267
sigma0,0.529824273312757,0.0448089116225465
beta,1.19915407400423,0.0167764000269114
R1_K[1],0.994452627409042,0.0194911148440924
R1_K[2],0.315132061917048,0.0182260161297316
R1_K[3],0.188061974662695,0.0128265068533134
mu0_true,0.207814092298116,0.0695876380359517
sigma0,0.54599103665507,0.0415000349433313
beta,1.19854136054755,0.0185818050560056
R1_K[1],1.00024465719793,0.0205482319844308
R1_K[2],0.278457122008464,0.0186662007350167
R1_K[3],0.194920091113509,0.0119820880298106
mu0_true,0.22834285412395,0.0690381048335093
sigma0,0.46633139918766,0.0412054738007649
beta,1.19615375135112,0.0194881580184796
R1_K[1],1.02302224803236,0.0236020746541447
R1_K[2],0.317868869952841,0.0220975566334896
R1_K[3],0.20115219635738,0.0121590112493423
mu0_true,0.177769953586443,0.0630263153710523
sigma0,0.417535786015043,0.0359627375773776
beta,1.20223035854478,0.0163694235640992
R1_K[1],1.00147220791213,0.0209967315184917
R1_K[2],0.27776725036721,0.0206541590196165
R1_K[3],0.19934573310512,0.0125164396639814
mu0_true,0.203315823855933,0.0580802164667763
sigma0,0.457988962831334,0.0403082282663396
beta,1.21685378247785,0.0170907354208528
R1_K[1],0.988007864923573,0.0203839879358326
R1_K[2],0.289704168499424,0.0177793231734081
R1_K[3],0.187506254297708,0.0116266083044434
mu0_true,0.207291392531583,0.0626902277489111
sigma0,0.495346434271821,0.0479997930740917
beta,1.22035325252283,0.0202787653476936
R1_K[1],0.967794343852935,0.0250642179520988
R1_K[2],0.279646354500708,0.0191744650378523
R1_K[3],0.205416159106857,0.0141833330886325
mu0_true,0.309604472303753,0.0663120889769492
sigma0,0.51706365122706,0.0461156647005833
beta,1.19644482390828,0.0175641204041664
R1_K[1],0.977374892413317,0.0223787190606015
R1_K[2],0.298715058625026,0.0174933207264922
R1_K[3],0.20612806103979,0.0115147685554432
mu0_true,0.178086220737472,0.0688926755636269
sigma0,0.561024784360782,0.0437165341227697
beta,1.18769714301654,0.0173330000464343
R1_K[1],1.01543481897363,0.0204699791956535
R1_K[2],0.273798001664561,0.0203897461972583
R1_K[3],0.206289388388859,0.01059379984332
mu0_true,0.137784067468408,0.0675019622719222
sigma0,0.506972884787254,0.0406561022629744
beta,1.19286621093506,0.0180137237850367
R1_K[1],1.03101764889542,0.0228112212568598
R1_K[2],0.275137349232876,0.0205501454041879
R1_K[3],0.191794795455049,0.010632351926512
mu0_true,0.304693902166243,0.0674989919519686
sigma0,0.472201204299875,0.0405738413037081
beta,1.21932224522863,0.0187546764518316
R1_K[1],0.977973572903379,0.0222164295071831
R1_K[2],0.292142168802851,0.0216516626675318
R1_K[3],0.205895523239604,0.0120123365354283
mu0_true,0.271663162527161,0.0676695388931846
sigma0,0.520858704502893,0.0468295705840466
beta,1.20087510945467,0.0182628242822083
R1_K[1],0.989006279294347,0.0217453867723683
R1_K[2],0.302286321796732,0.0202662149463388
R1_K[3],0.198002115367438,0.0110278757443924
mu0_true,0.218066792859534,0.0665035238484674
sigma0,0.512716859115915,0.0400842239006537
beta,1.1990777120489,0.0185413627908802
R1_K[1],1.0225961127264,0.0241951933485883
R1_K[2],0.312248966400713,0.0217449532947204
R1_K[3],0.197270936972982,0.0131139139389195
mu0_true,0.174268275008816,0.0707931836531807
sigma0,0.493937743593877,0.0444368968079623
beta,1.18148078982534,0.0160107619883389
R1_K[1],1.02132830663372,0.0193942059401772
R1_K[2],0.319522502267117,0.0213273374248596
R1_K[3],0.2135919911245,0.0116900266093486
mu0_true,0.141642201730903,0.0682962120466917
sigma0,0.473394150195282,0.0422575613566336
beta,1.19624882827365,0.0168262981312981
R1_K[1],1.01351285976397,0.0213767344698523
R1_K[2],0.315360755933018,0.0182938816754122
R1_K[3],0.195503836040607,0.0120782787298982
mu0_true,0.133980918192066,0.0649764040211964
sigma0,0.488946140435127,0.0431984542275495
beta,1.21025755345433,0.0156967460850002
R1_K[1],0.98962028070264,0.0195637593312548
R1_K[2],0.263490227700056,0.0189347984640872
R1_K[3],0.209186243839933,0.0121766166799282
mu0_true,0.231705226898821,0.0610407760183321
sigma0,0.467368264923352,0.0415988484994558
beta,1.20534112129938,0.0190992483621903
R1_K[1],0.990507731258489,0.0229108191788381
R1_K[2],0.289399596136478,0.0206235732470743
R1_K[3],0.21538000749599,0.011493116355112
mu0_true,0.152234881452312,0.0641236164763304
sigma0,0.458393826858784,0.0369650509885985
beta,1.1987427594395,0.0161093426066895
R1_K[1],1.00853509347151,0.0195696727550963
R1_K[2],0.343339193435596,0.0179187652246403
R1_K[3],0.190653764446537,0.0105939488061764
mu0_true,0.0876024274740323,0.0655140465146237
sigma0,0.468630982887846,0.0373192420260133
beta,1.17240537059936,0.0185482328624603
R1_K[1],1.02707528532326,0.022719510463651
R1_K[2],0.335857789200166,0.0209252288166079
R1_K[3],0.214721158045763,0.01188524744577
mu0_true,0.112279478017533,0.0650318825298186
sigma0,0.542163366535614,0.0436413618302551
beta,1.17114428016765,0.0167904884722976
R1_K[1],1.02990398055394,0.0219338577326881
R1_K[2],0.317566145440853,0.020937011352218
R1_K[3],0.206661341380101,0.0117713471203113
mu0_true,0.171951799878682,0.0711489112061502
sigma0,0.515591541404839,0.044385559043975
beta,1.16415442013169,0.0180966029549277
R1_K[1],1.00441138090488,0.025347411004983
R1_K[2],0.285922727719455,0.021943585120977
R1_K[3],0.19918634548627,0.0123613127755897
mu0_true,0.21905466870419,0.0670393303626418
sigma0,0.461810863652774,0.0390435559192822
beta,1.17963287627158,0.01771288955611
R1_K[1],0.98736204638598,0.0232655548606325
R1_K[2],0.315569876686062,0.0219238385873508
R1_K[3],0.215229845357995,0.0131419733179485
mu0_true,0.176594387057021,0.0686113850886161
sigma0,0.525692439868894,0.0408679103025826
beta,1.22165793453112,0.0172361946370863
R1_K[1],0.965135281897145,0.021505054646409
R1_K[2],0.31465714080743,0.0196953627458766
R1_K[3],0.200801654501162,0.0126578241972627
mu0_true,0.216375388709973,0.06782549954467
sigma0,0.393658350671013,0.0350423497688249
beta,1.22697929909491,0.020510018437875
R1_K[1],0.972402869541565,0.022371453916536
R1_K[2],0.343747300043803,0.0215428826786293
R1_K[3],0.187427500147182,0.012560289029851
mu0_true,0.234241402046317,0.0595495770680648
sigma0,0.51374264273816,0.0403878515720244
beta,1.18105952687674,0.015862616162387
R1_K[1],1.01394385029446,0.0183343535110833
R1_K[2],0.295040964969955,0.0174831339914566
R1_K[3],0.200502970169021,0.0110917056546792
mu0_true,0.145649098679172,0.0670865577341271
sigma0,0.441123360915454,0.0351866033417469
beta,1.20771772180407,0.0172300568836092
R1_K[1],1.0155497679485,0.0218978353709251
R1_K[2],0.290494697896919,0.0192344916988326
R1_K[3],0.188207614395092,0.0116812439935467
mu0_true,0.178990144954989,0.060095790979484
sigma0,0.459237161911014,0.0368689320911586
beta,1.18292318461575,0.0175331881035928
R1_K[1],1.01138582380592,0.0222047851054202
R1_K[2],0.313079586819989,0.0172271338656046
R1_K[3],0.214509721219745,0.0112497561940133
mu0_true,0.117209640441277,0.058814010628224
sigma0,0.476637533614824,0.0410985398824988
beta,1.18683842442426,0.0176785477717864
R1_K[1],0.997920177588599,0.0218229639814434
R1_K[2],0.320093699223232,0.0211507029454062
R1_K[3],0.226964251645028,0.0131859839390481
mu0_true,0.121545945702908,0.0706478649790991
sigma0,0.536886804449,0.0456886278074608
beta,1.19362622438159,0.0190705111579695
R1_K[1],1.01822390274798,0.0233172989540376
