term,estimate,std.error
sigma0,1.08549011780808,0.306000405233539
beta,1.104130756187,0.0968535065680589
kappa,0.793260499101013,0.0688749593431919
R1_K[1],0.974976095529953,0.115804197516202
R1_K[2],0.483376786541855,0.109928494831487
R1_K[3],0.0815525801891899,0.0611404852094983
mu0_true,0.666662020313553,0.376776870105779
sigma0,0.982812328086367,0.281647753799703
beta,1.20708990319583,0.0701479204697042
kappa,0.741255270577172,0.0466632675396898
R1_K[1],0.963651136034752,0.0749540707208284
R1_K[2],0.294180099462814,0.0671560279766738
R1_K[3],0.246154273356789,0.0349780275842526
mu0_true,0.104889004167145,0.344019811745272
sigma0,0.428783534287305,0.151735557811035
beta,1.13400886857731,0.0804167183151528
kappa,0.861224746781081,0.0611329939310166
R1_K[1],1.00424461348914,0.105112520948021
R1_K[2],0.258400379517107,0.082371165824859
R1_K[3],0.260157166361912,0.0562841773932599
mu0_true,0.212278826727879,0.21899996756486
sigma0,0.507188639213057,0.174062072964168
beta,1.11442010038054,0.0878613067063654
kappa,0.876442833836591,0.0615729162287873
R1_K[1],1.22033160465605,0.127404545776848
R1_K[2],0.165949472127666,0.0617482388903789
R1_K[3],0.176599073955137,0.0568921803376022
mu0_true,0.453924725214369,0.231335483938743
sigma0,0.476941193993123,0.168131029501997
beta,1.22494972369304,0.109309193975818
kappa,0.846373540167107,0.0741421954136779
R1_K[1],0.957218474059454,0.131767032934441
R1_K[2],0.295085216762069,0.0743505654983168
R1_K[3],0.238575409753898,0.0582667725239852
mu0_true,0.233798506253298,0.247785537122919
sigma0,0.306028386287343,0.158585551668603
beta,1.20383440470126,0.088969491434313
kappa,0.792392762423112,0.0570526582010619
R1_K[1],1.04911642000016,0.10261405591652
R1_K[2],0.319232721732672,0.0859311512263686
R1_K[3],0.186294164185713,0.0472179455266078
mu0_true,0.218097765862829,0.201801601057817
sigma0,0.715797480112051,0.204259843869225
beta,1.25364012951263,0.0797086339871091
kappa,0.746815848512124,0.0586571717193774
R1_K[1],1.0040820807689,0.104268993583016
R1_K[2],0.224714071182906,0.0500982404314555
R1_K[3],0.1924028142327,0.0464048248334611
mu0_true,-0.0921671654694486,0.286080052294303
sigma0,0.42534373882921,0.138431567971169
beta,1.20867289711587,0.0837474122843003
kappa,0.77419184149013,0.0577606678726397
R1_K[1],1.02969398799312,0.100065310957259
R1_K[2],0.450548267052969,0.0792866455408153
R1_K[3],0.128406589260597,0.0398036194618237
mu0_true,-0.0729660540968975,0.209909001701095
sigma0,0.932045749980464,0.278285287027868
beta,1.02826169466093,0.0737638593212975
kappa,0.877393218829478,0.0597166747382835
R1_K[1],1.24306620570055,0.120501134161206
R1_K[2],0.450902068743103,0.111135117380566
R1_K[3],0.241217776231824,0.0549329724559629
mu0_true,-0.0938346915908718,0.377689113663977
sigma0,0.688128400615686,0.221758424987786
beta,1.08382785006179,0.0754485694993733
kappa,0.889464309533743,0.0542918466820975
R1_K[1],1.15637622247247,0.103699647030275
R1_K[2],0.345570554640457,0.094659170803649
R1_K[3],0.300620162512151,0.043006366513282
mu0_true,-0.232205705097651,0.284472814878155
sigma0,0.315757503269175,0.11889885105925
beta,1.16881944865232,0.102344508004893
kappa,0.840122735590412,0.0691585613677092
R1_K[1],0.99965431577682,0.123352802859071
R1_K[2],0.289633510886492,0.0854147966567835
R1_K[3],0.145091382755157,0.0561912227395472
mu0_true,0.542625701830323,0.218710889842399
sigma0,0.406223075362837,0.129584377296729
beta,1.40242478478458,0.0870811079534042
kappa,0.624490118300003,0.0481307847980215
R1_K[1],0.842624076370103,0.0628599428176018
R1_K[2],0.269187389802505,0.0592944967709366
R1_K[3],0.188061858745155,0.0427340088897614
mu0_true,0.199124349265705,0.19812661227485
sigma0,0.598873442972792,0.21243682414268
beta,1.2176285321621,0.0952113447112878
kappa,0.82016980279813,0.0638840018592009
R1_K[1],0.979118760865446,0.0906270161332593
R1_K[2],0.323468294676367,0.0930717426317764
R1_K[3],0.181428387652376,0.0532886750092898
mu0_true,0.444458127996975,0.26589903656166
sigma0,0.701175651570019,0.200402098024874
beta,1.19720751248019,0.0472609278118251
kappa,0.781487752354668,0.0335022330959714
R1_K[1],0.994784817963029,0.0499933921469746
R1_K[2],0.250657214495256,0.0558469635255255
R1_K[3],0.20410102358028,0.0362915847630215
mu0_true,-0.103013375925592,0.251264744103294
sigma0,0.443885342680517,0.150171360860404
beta,1.29431863162261,0.0913271025718142
kappa,0.701963277074349,0.0534588929194998
R1_K[1],1.02472712685554,0.0917210436361623
R1_K[2],0.406597792701866,0.0878241957947438
R1_K[3],0.208612969310615,0.0441995083258392
mu0_true,-0.0973929901698819,0.213523700403703
sigma0,0.549736235651901,0.18990725634566
beta,1.21886726157853,0.0886842992769029
kappa,0.80377732232851,0.0573685817658654
R1_K[1],1.03330958573392,0.0979550981458008
R1_K[2],0.304649475527967,0.0553248463491847
R1_K[3],0.160110744568007,0.0399015495315711
mu0_true,0.385553315244435,0.231649041168819
sigma0,0.536064374191708,0.179348247859843
beta,1.09171817712672,0.0827565473667401
kappa,0.818695848104636,0.0600776431227906
R1_K[1],1.16184986294919,0.118942682738254
R1_K[2],0.260707757814437,0.10190987709338
R1_K[3],0.145561035589971,0.0564617649738649
mu0_true,0.0720693450034124,0.264538067252412
sigma0,0.570491955220784,0.18006760940869
beta,1.11386636661336,0.0802274374253248
kappa,0.792602799401133,0.0593614606610226
R1_K[1],0.976908221933065,0.090472099639959
R1_K[2],0.277469862637462,0.0958888885091176
R1_K[3],0.276688848999651,0.0623723658078079
mu0_true,0.00225514473559543,0.257171995241234
sigma0,0.760274361403731,0.221799083656295
beta,1.14655000706485,0.0773345303723425
kappa,0.829050166763062,0.0523363944869334
R1_K[1],1.0048285130331,0.0761593831332402
R1_K[2],0.293168425267623,0.0659305908669301
R1_K[3],0.211242529941965,0.0370739244060048
mu0_true,0.144481754952133,0.281355114449186
sigma0,0.353636589161507,0.109132186787888
beta,1.19067220419113,0.0688640923660394
kappa,0.822279826911192,0.053316500244713
R1_K[1],1.06757948198115,0.0800343360430539
R1_K[2],0.302155739817429,0.0618841650105752
R1_K[3],0.243545320059778,0.0489523440273506
mu0_true,-0.181741843587176,0.183278445867106
sigma0,0.393158140207199,0.152634891327324
beta,1.21545689083865,0.101779833911647
kappa,0.766293827947712,0.0725992657688801
R1_K[1],0.944817575062108,0.105424660998693
R1_K[2],0.235154348941251,0.0822270978649357
R1_K[3],0.151407385052643,0.047488476331618
mu0_true,0.351268557423043,0.201788625169041
sigma0,0.566150552960259,0.17705316515324
beta,1.28363791089749,0.097832550267706
kappa,0.779623450720718,0.0612507095651021
R1_K[1],0.936130787467431,0.0957455421649435
R1_K[2],0.318222765736841,0.0804473088533171
R1_K[3],0.165658954915041,0.0446625123772206
mu0_true,0.457979161341888,0.261781161918133
sigma0,0.354694014939806,0.12415366300246
beta,1.09363207957781,0.0623218295065777
kappa,0.921103460847508,0.045079551230788
R1_K[1],1.11116185744023,0.075733065155378
R1_K[2],0.341550890545518,0.0725631958804276
R1_K[3],0.284105141497507,0.0460543101302468
mu0_true,-0.21412454303028,0.183929531624667
sigma0,0.524183870000103,0.169274681849715
beta,1.24888975206318,0.102607796937606
kappa,0.784952808171953,0.0720015617847359
R1_K[1],0.986917959063621,0.112938045643603
R1_K[2],0.269455951968479,0.0866513051025584
R1_K[3],0.140409383726252,0.0450832407208873
mu0_true,0.336700195327322,0.241466897842369
sigma0,0.411488597482187,0.174913020266469
beta,1.26832034296227,0.115982428440753
kappa,0.722299904623828,0.0670820215353541
R1_K[1],1.03291800538377,0.115208452724283
R1_K[2],0.305629105583535,0.0887823044114002
R1_K[3],0.175262986249277,0.0568324227617959
mu0_true,0.555092996606163,0.208005068913878
sigma0,0.495790668642017,0.159133696309149
beta,1.15335856843336,0.0849976828159025
kappa,0.865685033243877,0.0560447894273299
R1_K[1],0.976560452999816,0.0944623446211432
R1_K[2],0.264933400842232,0.0666962585479635
R1_K[3],0.265636404412193,0.0577347936107956
mu0_true,0.299055076951762,0.220387049015239
sigma0,0.480133584637196,0.154700346698388
beta,1.1925367738995,0.0768600088343919
kappa,0.783069839421077,0.0581260644398141
R1_K[1],0.917774264842047,0.0973466785534896
R1_K[2],0.405171270131022,0.0841056063920063
R1_K[3],0.27048881232557,0.0489018845475528
mu0_true,-0.305271438576797,0.234786934635112
sigma0,0.762867014659275,0.258584961677515
beta,1.20009875678594,0.0844702774572309
kappa,0.831803903448366,0.0622386929645384
R1_K[1],0.921777270869674,0.0945869669408064
R1_K[2],0.451921398438732,0.0957369772581483
R1_K[3],0.191259874385218,0.0493310187908943
mu0_true,0.222053718153044,0.323834511367221
sigma0,0.492673006741125,0.16522792592043
beta,1.16859911708175,0.0791639082242827
kappa,0.787899519173975,0.0540821121813747
R1_K[1],1.09131334222706,0.0963311582954206
R1_K[2],0.353814598692845,0.0774478989269893
R1_K[3],0.209921880013184,0.0467082710069065
mu0_true,0.229114732571256,0.230975869223917
sigma0,0.705501292588906,0.222832874516963
beta,1.12806121083211,0.0732502429987998
kappa,0.777666070446241,0.0588306571316846
R1_K[1],1.17279614870606,0.111922161244927
R1_K[2],0.401124313964444,0.0689742768985381
R1_K[3],0.266693785749445,0.0503342523578353
mu0_true,-0.0205050344753973,0.289201912646644
sigma0,0.568887568510628,0.193441269201654
beta,1.17265636749115,0.0920836262457217
kappa,0.813327640323615,0.0573440871077714
R1_K[1],1.00050686842489,0.0997597289994758
R1_K[2],0.28678843451611,0.0744439959453479
R1_K[3],0.178976777908923,0.0581187190699322
mu0_true,0.280449990516842,0.261039631333299
sigma0,0.408258291217597,0.136362432141969
beta,1.18635918088302,0.0683789541926099
kappa,0.791812545486347,0.0448862819044466
R1_K[1],1.06654452375138,0.073290254499827
R1_K[2],0.217561405189225,0.0663793235032137
R1_K[3],0.203146338321554,0.0499978269286605
mu0_true,0.0554926579446257,0.181030776362736
sigma0,0.644773033866894,0.239575522620721
beta,1.15638310717218,0.0933073172432061
kappa,0.769010019471903,0.0704330933449051
R1_K[1],1.10279500092237,0.137717687565242
R1_K[2],0.263772361831965,0.104568556953218
R1_K[3],0.296373509921981,0.0595611645212223
mu0_true,0.112648945445949,0.292321855135047
sigma0,0.66008220796313,0.215039708788148
beta,1.07988503498251,0.0815822229303496
kappa,0.91808648484034,0.0561104743633788
R1_K[1],1.02648101029865,0.120122382356097
R1_K[2],0.283365635530913,0.0846448469109832
R1_K[3],0.207656536275293,0.0494686787434163
mu0_true,0.071473665733375,0.316439405097035
sigma0,0.593077999007864,0.182244272972757
beta,1.22650143246425,0.0993932873958515
kappa,0.81854903133841,0.0687893114720292
R1_K[1],1.02343190979456,0.111026383907455
R1_K[2],0.370904183119337,0.073704285507744
R1_K[3],0.159806361913958,0.0512574991516497
mu0_true,0.204589779975318,0.258071318442918
sigma0,0.583644735305354,0.203069378345946
beta,1.1920641659928,0.0911921523991847
kappa,0.766831776110747,0.0633060204817288
R1_K[1],1.13330744593712,0.113041435748445
R1_K[2],0.215816335233978,0.105582062352443
R1_K[3],0.20061412749012,0.0484360289283401
mu0_true,0.233258866970991,0.257190472351085
sigma0,0.48703133859399,0.156234684935836
beta,1.1523392582874,0.0874764411448454
kappa,0.896884726535676,0.0562567506578604
R1_K[1],0.966248770419102,0.0968399194510436
R1_K[2],0.272806944383603,0.101194526306767
R1_K[3],0.191986638111075,0.0532358678570604
mu0_true,0.462799714113368,0.224405738911733
sigma0,0.113268694835126,0.0801041074755188
beta,1.31389579684865,0.118392416735179
kappa,0.787201180838018,0.0723982678212927
R1_K[1],0.824664256316797,0.0934898385214626
R1_K[2],0.370879700399223,0.0997991394397238
R1_K[3],0.23480367347206,0.0503706420164678
mu0_true,0.566631111567692,0.155708401373346
sigma0,0.558350014893528,0.171009918314331
beta,1.23586559011701,0.0784512569218164
kappa,0.785317552622012,0.0532615418035576
R1_K[1],0.991227920280027,0.0791047505095437
R1_K[2],0.226405431259937,0.0539570667816509
R1_K[3],0.162447893696962,0.0356867529109429
mu0_true,0.180256544751164,0.238759151357095
sigma0,0.399866383831388,0.138686409065167
beta,1.2534045465985,0.094584892081646
kappa,0.794058807196589,0.0586230721582305
R1_K[1],1.03689366618073,0.107364644784256
R1_K[2],0.207940584052936,0.107959831584005
R1_K[3],0.13572016198743,0.0480417810249503
mu0_true,0.289048188361262,0.21771242378081
sigma0,0.61475914766836,0.2001974597736
beta,1.15805403209408,0.0985041838559473
kappa,0.886259620722342,0.0644655472879683
R1_K[1],0.974892325335828,0.114356116131269
R1_K[2],0.264531902549584,0.0869535065112787
R1_K[3],0.294281885919904,0.0601656650288724
mu0_true,0.400624083114151,0.295867736827347
sigma0,0.677436415183671,0.216032706685529
beta,1.14384051958976,0.0840972246465328
kappa,0.844855071798701,0.0535986956717675
R1_K[1],1.09746088955273,0.103525227977091
R1_K[2],0.371656889275763,0.0846814685040958
R1_K[3],0.274841848133387,0.0523804082975645
mu0_true,-0.0762345256899624,0.306266926586889
sigma0,0.358351128959013,0.167240120200595
beta,1.15335461195659,0.10391959914833
kappa,0.780203235799413,0.0692421513719895
R1_K[1],0.910754490961225,0.110977094442858
R1_K[2],0.167485606206407,0.0930015254658205
R1_K[3],0.118933723543199,0.0744672655647651
mu0_true,0.493298179219057,0.213289423523125
sigma0,0.691778117329766,0.203188070134956
beta,1.09392087371201,0.079220088290871
kappa,0.836563172698016,0.0625152450204716
R1_K[1],1.06403533190279,0.106212470050058
R1_K[2],0.285837007093001,0.0941771301096608
R1_K[3],0.236940608841492,0.0570734860360701
mu0_true,0.113843867543278,0.279292750542719
sigma0,0.714914638299209,0.23375314813406
beta,1.31310085932095,0.0859735874613417
kappa,0.71399523072772,0.0553140086077443
R1_K[1],0.945862841357345,0.0897843761110761
R1_K[2],0.342645766907591,0.0671205041033235
R1_K[3],0.170749036894847,0.0437406843688744
mu0_true,0.129553681486931,0.288285105450327
sigma0,0.614040636748377,0.202938703701244
beta,1.13030131889933,0.0625977477365051
kappa,0.872638566710439,0.0469947375272326
R1_K[1],1.01984816848511,0.0763072395338256
R1_K[2],0.301299928357722,0.0512192217676494
R1_K[3],0.223700686073348,0.0353812660568828
mu0_true,-0.121814658029641,0.249099771321211
sigma0,0.619710320005653,0.197287384750746
beta,1.25400778161832,0.0766059126960337
kappa,0.741553838011607,0.0475099198398535
R1_K[1],0.916254877614933,0.0729822419029481
R1_K[2],0.248847829632427,0.0571135374545377
R1_K[3],0.168224225216745,0.0352760305230815
mu0_true,0.0507959799235391,0.238083987887594
sigma0,0.351131659677447,0.130044306500634
beta,1.21825907005187,0.0755823347833842
kappa,0.80600797024896,0.0608582660350125
R1_K[1],1.13476672846135,0.103944628279191
R1_K[2],0.377117694360373,0.0915908370139993
R1_K[3],0.2372493316764,0.051231453828257
mu0_true,0.201058661433746,0.181019077709339
sigma0,0.43912219519151,0.144673450718977
beta,1.32816032886816,0.0769041761205852
kappa,0.793168479634769,0.0515113955077886
R1_K[1],0.863984923646795,0.0669039691390245
R1_K[2],0.259153074048656,0.0631662223390468
R1_K[3],0.154657998706651,0.0380644765801443
mu0_true,0.4559576620069,0.19248491819765
sigma0,0.458345575974762,0.147546099797855
beta,1.2011499464374,0.0670498165102018
kappa,0.815972712359863,0.0540154055874961
R1_K[1],1.06061901718756,0.0847571765798041
R1_K[2],0.222968085842695,0.0986990968180697
R1_K[3],0.242398045404141,0.0448509410040042
mu0_true,0.109112038260805,0.215574564592214
sigma0,0.522396018795294,0.16775612824027
beta,1.22543126807053,0.0646475773764997
kappa,0.754154913079587,0.0390552469326887
R1_K[1],0.977632173019803,0.0614469814852714
R1_K[2],0.3703079340363,0.0848079947828833
R1_K[3],0.287025237346992,0.0421537951718552
mu0_true,-0.159122553574037,0.22490346884749
sigma0,0.659539388182424,0.202073471957532
beta,1.19521268555883,0.0957685952344833
kappa,0.804498321582723,0.0620301716116462
R1_K[1],1.0318106122117,0.117819142467017
R1_K[2],0.251967611361294,0.0929923336005448
R1_K[3],0.124348669394523,0.0518631302601893
mu0_true,0.514432986340307,0.293223871046979
sigma0,0.553288934861285,0.190156756610262
beta,1.27836868789721,0.0907152399348052
kappa,0.784264839936681,0.0562468894772873
R1_K[1],0.909545468254776,0.0792311730432515
R1_K[2],0.163331577578459,0.0694849820642116
R1_K[3],0.170032601049919,0.0335981407536909
mu0_true,0.395011299683635,0.245880819062426
sigma0,0.264067492390107,0.128137913862312
beta,1.11305595035313,0.0835525982644408
kappa,0.809628309625102,0.0545959395279627
R1_K[1],1.00694617496354,0.0980241387185248
R1_K[2],0.35557183980857,0.0910176995949367
R1_K[3],0.180329841564335,0.0486794041199273
mu0_true,0.215449788485574,0.185798010017981
sigma0,0.358876289668113,0.139731250905974
beta,1.20192693807147,0.106461863189276
kappa,0.768450108143131,0.0667390513773877
R1_K[1],0.951602857759183,0.104790423923903
R1_K[2],0.290783117452961,0.0704389124516726
R1_K[3],0.301275437907201,0.062654788997469
mu0_true,0.0288620189449078,0.222144583727098
sigma0,0.738455971600809,0.202208870199756
beta,1.20512427868157,0.0643778833036128
kappa,0.766346754393653,0.0485455613904834
R1_K[1],1.06000554723256,0.0794520677227645
R1_K[2],0.338066918927833,0.0518192810072345
R1_K[3],0.172606398832454,0.0376530137618071
mu0_true,0.197641473790335,0.261643997685184
sigma0,0.466777493624398,0.14632685260597
beta,1.2136730294037,0.064103017875606
kappa,0.757332043952868,0.0476965758742526
R1_K[1],1.063093763056,0.0850672485489541
R1_K[2],0.330061853429082,0.0551706554236961
R1_K[3],0.184981883043008,0.0466634425805905
mu0_true,0.109528943932512,0.203950253850337
sigma0,0.48761557007142,0.157256580763101
beta,1.22182266351745,0.0803070124015867
kappa,0.794588105884691,0.0554241385127102
R1_K[1],0.94294144333489,0.0719053450640665
R1_K[2],0.119528229230305,0.0688423017106533
R1_K[3],0.186549281285437,0.0431398275139286
mu0_true,0.269403114866224,0.213788859928179
sigma0,0.615457614763697,0.193501738904553
beta,1.24321887856425,0.092091975779996
kappa,0.814743835398604,0.0638121914457711
R1_K[1],0.94597012042299,0.0928492705426368
R1_K[2],0.402084541323809,0.0737569574517438
R1_K[3],0.180673169062126,0.0453773831024192
mu0_true,-0.0200164883860095,0.26799022849798
sigma0,0.977645384646408,0.289589387899867
beta,1.17119697826751,0.0727125377712287
kappa,0.82772492099855,0.0570590925317812
R1_K[1],1.04079293359962,0.0831386821360505
R1_K[2],0.274434002589314,0.0676385721917906
R1_K[3],0.20063711609793,0.0391755903487403
mu0_true,0.176098159846497,0.351470306500378
sigma0,0.426805354090739,0.164466113716854
beta,1.04769069566595,0.0823252915236684
kappa,0.852109924184234,0.061316843288896
R1_K[1],1.15713101038202,0.128868721208411
R1_K[2],0.615600030510313,0.12948344644414
R1_K[3],0.239806601362419,0.065119317265402
mu0_true,-0.135981381615753,0.263143423584302
sigma0,0.786584899341191,0.242475151861759
beta,1.15036487175937,0.0845466736861567
kappa,0.789155125559128,0.0557611529523244
R1_K[1],0.972194795715325,0.107123581162348
R1_K[2],0.604326334551522,0.127479426041086
R1_K[3],0.226619881947414,0.054162600265265
mu0_true,0.246212927648017,0.315623400242041
sigma0,0.67458421443273,0.211197084514613
beta,1.18237323271834,0.0763073053506291
kappa,0.795428606111835,0.0543543573129115
R1_K[1],1.00107315665098,0.0943110675119194
R1_K[2],0.312734251834679,0.0935138313688471
R1_K[3],0.177966999711634,0.0495359594020196
mu0_true,0.388530043332091,0.272098179172183
sigma0,0.755573618998735,0.238661261349747
beta,1.1878231933077,0.0802071042590952
kappa,0.837321602063484,0.0619177908276193
R1_K[1],1.06242885756418,0.0952998232969029
R1_K[2],0.2405588233114,0.0758655365182318
R1_K[3],0.261926680655431,0.0520022652735367
mu0_true,0.382756109950577,0.291142225522268
sigma0,0.675060976460476,0.208439260169205
beta,1.1315410139098,0.0661685863697506
kappa,0.909958137653285,0.0493940553739019
R1_K[1],1.13874117887556,0.0853093560433221
R1_K[2],0.313135507111953,0.0546467236687725
R1_K[3],0.23442465863217,0.0405737665577831
mu0_true,0.0837457202620636,0.252716827769502
sigma0,0.567465602308586,0.179712801365408
beta,1.23732918930115,0.0992349405649491
kappa,0.805007091673197,0.0720077047555222
R1_K[1],1.01388910718294,0.123603166665811
R1_K[2],0.482046075633612,0.101284603378113
R1_K[3],0.247547410225784,0.0604900906978215
mu0_true,-0.167007419944669,0.300577831194687
sigma0,0.69532351203782,0.243966801404458
beta,1.17226542084751,0.0776998903267427
kappa,0.844081925747971,0.0512718383592322
R1_K[1],1.03751389899545,0.10099456349551
R1_K[2],0.26072486293584,0.059191344979846
R1_K[3],0.217202498138965,0.0495685293030687
